game_date_original,opponent_original,result_original,fouls,goals,assists,points,shots,shots_on_goal,ground_balls,turnovers,caused_turnovers,free_position_shots,free_position_goals,red_cards,yellow_cards,green_cards,draw_controls,school_id,team_name,season,ncaa_division,ncaa_division_formatted,sport_id,game_date,team_score,opponent_score,game_outcome,full_result,overtime,opponent_clean,is_away_game,team_id
04/15/2025,Stetson,20-4,6.0,20.0,10.0,30.0,35.0,28.0,18.0,9.0,6.0,3.0,1.0,,,,18.0,235,Florida,2025,1,1,WLA,2025-04-15,20.0,4.0,W,20-4,,Stetson,False,594067
04/19/2025,Cincinnati,20-2,5.0,20.0,14.0,34.0,36.0,27.0,16.0,6.0,6.0,5.0,2.0,,,3.0,15.0,235,Florida,2025,1,1,WLA,2025-04-19,20.0,2.0,W,20-2,,Cincinnati,False,594067
04/26/2025,Arizona St.,17-5,24.0,17.0,7.0,24.0,36.0,30.0,15.0,7.0,6.0,8.0,5.0,,5.0,1.0,13.0,235,Florida,2025,1,1,WLA,2025-04-26,17.0,5.0,W,17-5,,Arizona St.,False,594067
05/01/2025,UC Davis,22-2,8.0,22.0,9.0,31.0,38.0,31.0,10.0,5.0,6.0,1.0,1.0,,,2.0,19.0,235,Florida,2025,1,1,WLA,2025-05-01,22.0,2.0,W,22-2,,UC Davis,False,594067
05/03/2025,"Arizona St. @ Boulder, Colo.",21-10,19.0,21.0,7.0,28.0,37.0,31.0,15.0,4.0,8.0,10.0,6.0,,2.0,2.0,13.0,235,Florida,2025,1,1,WLA,2025-05-03,21.0,10.0,W,21-10,,Arizona St.,True,594067
05/09/2025,Mercer,18-6,6.0,18.0,9.0,27.0,32.0,26.0,10.0,8.0,10.0,3.0,2.0,,1.0,,18.0,235,Florida,2025,1,1,WLA,2025-05-09,18.0,6.0,W,18-6,,Mercer,False,594067
05/11/2025,Stanford,13-12 (1),15.0,13.0,6.0,19.0,27.0,19.0,17.0,16.0,11.0,4.0,1.0,,2.0,2.0,16.0,235,Florida,2025,1,1,WLA,2025-05-11,13.0,12.0,W,13-12 (1),1.0,Stanford,False,594067
05/15/2025,Duke,11-9,22.0,11.0,5.0,16.0,29.0,18.0,9.0,8.0,5.0,5.0,2.0,,4.0,3.0,12.0,235,Florida,2025,1,1,WLA,2025-05-15,11.0,9.0,W,11-9,,Duke,False,594067
05/23/2025,"North Carolina @ Foxborough, Mass.",4-20,19.0,4.0,2.0,6.0,15.0,10.0,17.0,16.0,8.0,1.0,,,2.0,1.0,7.0,235,Florida,2025,1,1,WLA,2025-05-23,4.0,20.0,L,4-20,,North Carolina,True,594067
02/14/2025,Old Dominion,11-9,18.0,11.0,4.0,15.0,18.0,12.0,13.0,20.0,10.0,4.0,2.0,,5.0,3.0,7.0,244,Furman,2025,1,1,WLA,2025-02-14,11.0,9.0,W,11-9,,Old Dominion,False,593914
02/22/2025,@ Kennesaw St.,15-11,16.0,15.0,7.0,22.0,27.0,21.0,6.0,11.0,2.0,4.0,2.0,,2.0,2.0,17.0,244,Furman,2025,1,1,WLA,2025-02-22,15.0,11.0,W,15-11,,Kennesaw St.,True,593914
02/28/2025,Delaware St.,15-3,17.0,15.0,12.0,27.0,35.0,22.0,11.0,8.0,9.0,2.0,1.0,,2.0,1.0,10.0,244,Furman,2025,1,1,WLA,2025-02-28,15.0,3.0,W,15-3,,Delaware St.,False,593914
03/02/2025,Mercyhurst,20-4,8.0,20.0,8.0,28.0,40.0,32.0,16.0,6.0,8.0,5.0,3.0,,1.0,2.0,19.0,244,Furman,2025,1,1,WLA,2025-03-02,20.0,4.0,W,20-4,,Mercyhurst,False,593914
03/05/2025,Detroit Mercy,18-12,13.0,18.0,9.0,27.0,29.0,22.0,13.0,14.0,6.0,4.0,3.0,,,1.0,22.0,244,Furman,2025,1,1,WLA,2025-03-05,18.0,12.0,W,18-12,,Detroit Mercy,False,593914
03/09/2025,@ UMBC,11-13,13.0,11.0,3.0,14.0,22.0,14.0,13.0,16.0,4.0,7.0,4.0,,3.0,4.0,11.0,244,Furman,2025,1,1,WLA,2025-03-09,11.0,13.0,L,11-13,,UMBC,True,593914
03/15/2025,@ Arizona St.,11-18,17.0,11.0,3.0,14.0,23.0,18.0,20.0,15.0,5.0,3.0,1.0,,2.0,1.0,11.0,244,Furman,2025,1,1,WLA,2025-03-15,11.0,18.0,L,11-18,,Arizona St.,True,593914
03/22/2025,Queens (NC),13-12,20.0,13.0,5.0,18.0,30.0,19.0,17.0,20.0,12.0,4.0,3.0,,3.0,2.0,18.0,244,Furman,2025,1,1,WLA,2025-03-22,13.0,12.0,W,13-12,,Queens (NC),False,593914
03/26/2025,Gardner-Webb,15-5,7.0,15.0,8.0,23.0,31.0,25.0,19.0,14.0,11.0,2.0,1.0,,1.0,,16.0,244,Furman,2025,1,1,WLA,2025-03-26,15.0,5.0,W,15-5,,Gardner-Webb,False,593914
04/02/2025,@ Wofford,20-18,10.0,20.0,12.0,32.0,31.0,26.0,18.0,18.0,6.0,3.0,2.0,,1.0,,23.0,244,Furman,2025,1,1,WLA,2025-04-02,20.0,18.0,W,20-18,,Wofford,True,593914
04/04/2025,@ High Point,11-18,12.0,11.0,4.0,15.0,28.0,17.0,14.0,14.0,3.0,4.0,,,2.0,,16.0,244,Furman,2025,1,1,WLA,2025-04-04,11.0,18.0,L,11-18,,High Point,True,593914
04/12/2025,Longwood,23-10,12.0,23.0,18.0,41.0,39.0,30.0,13.0,12.0,8.0,3.0,1.0,,,,27.0,244,Furman,2025,1,1,WLA,2025-04-12,23.0,10.0,W,23-10,,Longwood,False,593914
04/16/2025,Presbyterian,22-11,9.0,22.0,12.0,34.0,39.0,27.0,17.0,18.0,12.0,3.0,2.0,,,2.0,28.0,244,Furman,2025,1,1,WLA,2025-04-16,22.0,11.0,W,22-11,,Presbyterian,False,593914
04/19/2025,@ Radford,21-4,10.0,21.0,15.0,36.0,39.0,32.0,9.0,8.0,5.0,3.0,2.0,,,,18.0,244,Furman,2025,1,1,WLA,2025-04-19,21.0,4.0,W,21-4,,Radford,True,593914
04/23/2025,@ Mercer,18-17 (1),12.0,18.0,4.0,22.0,34.0,22.0,15.0,16.0,5.0,3.0,2.0,,,1.0,17.0,244,Furman,2025,1,1,WLA,2025-04-23,18.0,17.0,W,18-17 (1),1.0,Mercer,True,593914
04/26/2025,Winthrop,22-9,12.0,22.0,9.0,31.0,38.0,32.0,23.0,15.0,12.0,3.0,,,2.0,1.0,18.0,244,Furman,2025,1,1,WLA,2025-04-26,22.0,9.0,W,22-9,,Winthrop,False,593914
04/29/2025,Gardner-Webb,19-5,12.0,19.0,7.0,26.0,34.0,25.0,21.0,14.0,10.0,8.0,6.0,,2.0,4.0,15.0,244,Furman,2025,1,1,WLA,2025-04-29,19.0,5.0,W,19-5,,Gardner-Webb,False,593914
05/02/2025,@ High Point,14-18,21.0,14.0,8.0,22.0,29.0,22.0,12.0,9.0,3.0,3.0,1.0,,1.0,2.0,15.0,244,Furman,2025,1,1,WLA,2025-05-02,14.0,18.0,L,14-18,,High Point,True,593914
02/08/2025,@ Charlotte,2-20,18.0,2.0,1.0,3.0,7.0,5.0,9.0,18.0,13.0,1.0,,,1.0,4.0,2.0,1092,Gardner-Webb,2025,1,1,WLA,2025-02-08,2.0,20.0,L,2-20,,Charlotte,True,594030
02/14/2025,@ George Mason,4-15,10.0,4.0,1.0,5.0,13.0,7.0,19.0,15.0,11.0,2.0,1.0,,3.0,4.0,8.0,1092,Gardner-Webb,2025,1,1,WLA,2025-02-14,4.0,15.0,L,4-15,,George Mason,True,594030
02/16/2025,Old Dominion,3-16,8.0,3.0,,3.0,17.0,13.0,15.0,20.0,10.0,5.0,1.0,,2.0,3.0,9.0,1092,Gardner-Webb,2025,1,1,WLA,2025-02-16,3.0,16.0,L,3-16,,Old Dominion,False,594030
02/19/2025,Kennesaw St.,5-17,19.0,5.0,1.0,6.0,15.0,7.0,12.0,20.0,10.0,4.0,1.0,,4.0,2.0,8.0,1092,Gardner-Webb,2025,1,1,WLA,2025-02-19,5.0,17.0,L,5-17,,Kennesaw St.,False,594030
02/21/2025,Coastal Carolina,6-16,7.0,6.0,4.0,10.0,22.0,16.0,10.0,15.0,10.0,4.0,2.0,,1.0,,10.0,1092,Gardner-Webb,2025,1,1,WLA,2025-02-21,6.0,16.0,L,6-16,,Coastal Carolina,False,594030
02/27/2025,Eastern Mich.,6-16,10.0,6.0,1.0,7.0,22.0,14.0,17.0,19.0,11.0,3.0,1.0,,,1.0,7.0,1092,Gardner-Webb,2025,1,1,WLA,2025-02-27,6.0,16.0,L,6-16,,Eastern Mich.,False,594030
03/06/2025,Youngstown St.,8-16,19.0,8.0,1.0,9.0,25.0,16.0,13.0,18.0,11.0,9.0,5.0,,2.0,4.0,11.0,1092,Gardner-Webb,2025,1,1,WLA,2025-03-06,8.0,16.0,L,8-16,,Youngstown St.,False,594030
03/13/2025,@ Xavier,5-13,18.0,5.0,,5.0,15.0,10.0,21.0,30.0,13.0,3.0,,,7.0,4.0,4.0,1092,Gardner-Webb,2025,1,1,WLA,2025-03-13,5.0,13.0,L,5-13,,Xavier,True,594030
03/26/2025,@ Furman,5-15,14.0,5.0,2.0,7.0,13.0,11.0,14.0,16.0,8.0,1.0,1.0,,3.0,1.0,7.0,1092,Gardner-Webb,2025,1,1,WLA,2025-03-26,5.0,15.0,L,5-15,,Furman,True,594030
03/29/2025,Longwood,14-12,18.0,14.0,7.0,21.0,27.0,22.0,16.0,23.0,11.0,6.0,3.0,,2.0,3.0,21.0,1092,Gardner-Webb,2025,1,1,WLA,2025-03-29,14.0,12.0,W,14-12,,Longwood,False,594030
04/02/2025,Mercer,4-17,7.0,4.0,3.0,7.0,9.0,9.0,7.0,21.0,4.0,1.0,,,,1.0,9.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-02,4.0,17.0,L,4-17,,Mercer,False,594030
04/09/2025,@ High Point,2-21,13.0,2.0,1.0,3.0,12.0,6.0,15.0,24.0,10.0,2.0,,,,3.0,9.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-09,2.0,21.0,L,2-21,,High Point,True,594030
04/12/2025,@ Presbyterian,8-5,19.0,8.0,4.0,12.0,19.0,16.0,22.0,26.0,11.0,3.0,1.0,,2.0,4.0,12.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-12,8.0,5.0,W,8-5,,Presbyterian,True,594030
04/16/2025,Winthrop,6-10,15.0,6.0,4.0,10.0,20.0,13.0,10.0,18.0,8.0,2.0,,,2.0,4.0,9.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-16,6.0,10.0,L,6-10,,Winthrop,False,594030
04/19/2025,@ Wofford,4-16,15.0,4.0,,4.0,11.0,8.0,25.0,28.0,9.0,3.0,1.0,,,2.0,7.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-19,4.0,16.0,L,4-16,,Wofford,True,594030
04/26/2025,Radford,13-10,6.0,13.0,9.0,22.0,34.0,24.0,19.0,15.0,11.0,7.0,2.0,,1.0,3.0,12.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-26,13.0,10.0,W,13-10,,Radford,False,594030
04/29/2025,@ Furman,5-19,15.0,5.0,2.0,7.0,18.0,12.0,19.0,19.0,11.0,3.0,2.0,,,4.0,12.0,1092,Gardner-Webb,2025,1,1,WLA,2025-04-29,5.0,19.0,L,5-19,,Furman,True,594030
02/07/2025,Kent St. @ The St. James,9-13,11.0,9.0,5.0,14.0,22.0,17.0,14.0,14.0,9.0,3.0,,,3.0,3.0,10.0,248,George Mason,2025,1,1,WLA,2025-02-07,9.0,13.0,L,9-13,,Kent St.,True,593916
02/09/2025,@ Radford,16-11,2.0,16.0,8.0,24.0,44.0,37.0,20.0,13.0,9.0,7.0,1.0,,2.0,4.0,19.0,248,George Mason,2025,1,1,WLA,2025-02-09,16.0,11.0,W,16-11,,Radford,True,593916
02/14/2025,Gardner-Webb,15-4,7.0,15.0,8.0,23.0,24.0,19.0,21.0,15.0,9.0,2.0,3.0,,2.0,6.0,15.0,248,George Mason,2025,1,1,WLA,2025-02-14,15.0,4.0,W,15-4,,Gardner-Webb,False,593916
02/19/2025,American,9-18,11.0,9.0,2.0,11.0,19.0,16.0,9.0,19.0,7.0,4.0,2.0,,1.0,1.0,16.0,248,George Mason,2025,1,1,WLA,2025-02-19,9.0,18.0,L,9-18,,American,False,593916
02/23/2025,Lindenwood,16-11,2.0,16.0,4.0,20.0,33.0,28.0,16.0,16.0,14.0,3.0,1.0,,1.0,6.0,18.0,248,George Mason,2025,1,1,WLA,2025-02-23,16.0,11.0,W,16-11,,Lindenwood,False,593916
02/26/2025,Longwood,18-7,7.0,18.0,7.0,25.0,30.0,23.0,36.0,14.0,12.0,,,,3.0,4.0,20.0,248,George Mason,2025,1,1,WLA,2025-02-26,18.0,7.0,W,18-7,,Longwood,False,593916
03/02/2025,@ Howard,19-7,6.0,19.0,6.0,25.0,41.0,29.0,54.0,12.0,8.0,13.0,9.0,,,5.0,21.0,248,George Mason,2025,1,1,WLA,2025-03-02,19.0,7.0,W,19-7,,Howard,True,593916
03/08/2025,@ Richmond,4-20,14.0,4.0,,4.0,16.0,14.0,15.0,11.0,2.0,4.0,,,4.0,4.0,10.0,248,George Mason,2025,1,1,WLA,2025-03-08,4.0,20.0,L,4-20,,Richmond,True,593916
03/12/2025,VCU,7-12,5.0,7.0,5.0,12.0,21.0,16.0,3.0,12.0,6.0,3.0,1.0,,4.0,6.0,9.0,248,George Mason,2025,1,1,WLA,2025-03-12,7.0,12.0,L,7-12,,VCU,False,593916
03/15/2025,@ Saint Joseph's,9-16,21.0,9.0,2.0,11.0,20.0,17.0,8.0,11.0,2.0,5.0,3.0,,2.0,4.0,12.0,248,George Mason,2025,1,1,WLA,2025-03-15,9.0,16.0,L,9-16,,Saint Joseph's,True,593916
03/26/2025,Davidson,2-18,14.0,2.0,1.0,3.0,17.0,12.0,16.0,15.0,9.0,1.0,,,3.0,5.0,9.0,248,George Mason,2025,1,1,WLA,2025-03-26,2.0,18.0,L,2-18,,Davidson,False,593916
03/29/2025,@ George Washington,8-15,9.0,8.0,1.0,9.0,25.0,20.0,15.0,12.0,5.0,4.0,,,2.0,4.0,12.0,248,George Mason,2025,1,1,WLA,2025-03-29,8.0,15.0,L,8-15,,George Washington,True,593916
04/05/2025,Duquesne,10-9,10.0,10.0,2.0,12.0,23.0,20.0,22.0,19.0,12.0,3.0,1.0,,2.0,4.0,13.0,248,George Mason,2025,1,1,WLA,2025-04-05,10.0,9.0,W,10-9,,Duquesne,False,593916
04/09/2025,@ St. Bonaventure,11-16,,11.0,4.0,15.0,22.0,17.0,16.0,13.0,7.0,1.0,,,2.0,4.0,10.0,248,George Mason,2025,1,1,WLA,2025-04-09,11.0,16.0,L,11-16,,St. Bonaventure,True,593916
04/12/2025,Rhode Island,8-15,24.0,8.0,2.0,10.0,20.0,15.0,20.0,17.0,10.0,5.0,2.0,,1.0,5.0,9.0,248,George Mason,2025,1,1,WLA,2025-04-12,8.0,15.0,L,8-15,,Rhode Island,False,593916
04/19/2025,La Salle,18-8,16.0,18.0,6.0,24.0,39.0,31.0,23.0,12.0,15.0,6.0,4.0,,,4.0,17.0,248,George Mason,2025,1,1,WLA,2025-04-19,18.0,8.0,W,18-8,,La Salle,False,593916
04/26/2025,@ Massachusetts,4-26,,4.0,1.0,5.0,9.0,6.0,6.0,15.0,5.0,2.0,,,4.0,4.0,6.0,248,George Mason,2025,1,1,WLA,2025-04-26,4.0,26.0,L,4-26,,Massachusetts,True,593916
02/07/2025,@ Howard,16-7,4.0,16.0,6.0,22.0,36.0,25.0,43.0,13.0,14.0,11.0,7.0,,1.0,2.0,14.0,249,George Washington,2025,1,1,WLA,2025-02-07,16.0,7.0,W,16-7,,Howard,True,593917
02/09/2025,Kent St.,13-6,10.0,13.0,3.0,16.0,29.0,22.0,11.0,9.0,8.0,9.0,5.0,,3.0,,10.0,249,George Washington,2025,1,1,WLA,2025-02-09,13.0,6.0,W,13-6,,Kent St.,False,593917
02/15/2025,@ William & Mary,10-9,12.0,10.0,6.0,16.0,23.0,20.0,16.0,11.0,8.0,7.0,,,,1.0,12.0,249,George Washington,2025,1,1,WLA,2025-02-15,10.0,9.0,W,10-9,,William & Mary,True,593917
02/22/2025,@ Robert Morris,9-8,4.0,9.0,3.0,12.0,23.0,16.0,16.0,18.0,3.0,2.0,1.0,,,1.0,,249,George Washington,2025,1,1,WLA,2025-02-22,9.0,8.0,W,9-8,,Robert Morris,True,593917
02/26/2025,@ American,7-13,6.0,7.0,5.0,12.0,26.0,20.0,10.0,13.0,4.0,1.0,,,1.0,1.0,14.0,249,George Washington,2025,1,1,WLA,2025-02-26,7.0,13.0,L,7-13,,American,True,593917
03/01/2025,Radford,18-1,3.0,18.0,14.0,32.0,40.0,29.0,17.0,7.0,7.0,6.0,3.0,,2.0,,16.0,249,George Washington,2025,1,1,WLA,2025-03-01,18.0,1.0,W,18-1,,Radford,False,593917
03/08/2025,@ Duquesne,10-11,12.0,10.0,3.0,13.0,21.0,17.0,20.0,22.0,8.0,5.0,3.0,,3.0,4.0,15.0,249,George Washington,2025,1,1,WLA,2025-03-08,10.0,11.0,L,10-11,,Duquesne,True,593917
03/12/2025,Saint Joseph's,7-15,12.0,7.0,1.0,8.0,27.0,16.0,8.0,12.0,3.0,6.0,2.0,,3.0,,10.0,249,George Washington,2025,1,1,WLA,2025-03-12,7.0,15.0,L,7-15,,Saint Joseph's,False,593917
03/15/2025,@ VCU,7-16,22.0,7.0,4.0,11.0,25.0,18.0,11.0,14.0,7.0,6.0,2.0,,4.0,3.0,14.0,249,George Washington,2025,1,1,WLA,2025-03-15,7.0,16.0,L,7-16,,VCU,True,593917
03/22/2025,Massachusetts,6-15,17.0,6.0,2.0,8.0,19.0,13.0,30.0,23.0,7.0,8.0,2.0,,1.0,3.0,8.0,249,George Washington,2025,1,1,WLA,2025-03-22,6.0,15.0,L,6-15,,Massachusetts,False,593917
03/26/2025,@ Rhode Island,12-17,23.0,12.0,6.0,18.0,27.0,21.0,11.0,8.0,1.0,5.0,2.0,,3.0,1.0,9.0,249,George Washington,2025,1,1,WLA,2025-03-26,12.0,17.0,L,12-17,,Rhode Island,True,593917
03/29/2025,George Mason,15-8,20.0,15.0,7.0,22.0,31.0,26.0,24.0,10.0,11.0,3.0,1.0,,3.0,1.0,14.0,249,George Washington,2025,1,1,WLA,2025-03-29,15.0,8.0,W,15-8,,George Mason,False,593917
04/04/2025,Youngstown St.,15-11,12.0,15.0,8.0,23.0,31.0,20.0,19.0,18.0,17.0,8.0,4.0,,2.0,,16.0,249,George Washington,2025,1,1,WLA,2025-04-04,15.0,11.0,W,15-11,,Youngstown St.,False,593917
04/09/2025,Richmond,5-16,14.0,5.0,3.0,8.0,28.0,15.0,9.0,14.0,6.0,4.0,1.0,,,,12.0,249,George Washington,2025,1,1,WLA,2025-04-09,5.0,16.0,L,5-16,,Richmond,False,593917
04/12/2025,@ La Salle,16-4,,16.0,5.0,21.0,39.0,30.0,24.0,11.0,5.0,7.0,2.0,,1.0,,16.0,249,George Washington,2025,1,1,WLA,2025-04-12,16.0,4.0,W,16-4,,La Salle,True,593917
04/19/2025,@ Davidson,8-15,20.0,8.0,2.0,10.0,19.0,13.0,12.0,19.0,7.0,4.0,3.0,,3.0,,12.0,249,George Washington,2025,1,1,WLA,2025-04-19,8.0,15.0,L,8-15,,Davidson,True,593917
04/26/2025,St. Bonaventure,7-17,12.0,7.0,7.0,14.0,25.0,18.0,9.0,5.0,1.0,5.0,,,3.0,,9.0,249,George Washington,2025,1,1,WLA,2025-04-26,7.0,17.0,L,7-17,,St. Bonaventure,False,593917
02/07/2025,American,12-5,12.0,12.0,6.0,18.0,32.0,27.0,18.0,10.0,13.0,1.0,,,2.0,,10.0,251,Georgetown,2025,1,1,WLA,2025-02-07,12.0,5.0,W,12-5,,American,False,593919
02/13/2025,Towson,9-10 (2),9.0,9.0,3.0,12.0,36.0,25.0,17.0,19.0,7.0,7.0,2.0,,1.0,1.0,15.0,251,Georgetown,2025,1,1,WLA,2025-02-13,9.0,10.0,L,9-10 (2),2.0,Towson,False,593919
02/18/2025,@ Maryland,7-9,7.0,7.0,4.0,11.0,22.0,18.0,10.0,14.0,6.0,2.0,,,,2.0,4.0,251,Georgetown,2025,1,1,WLA,2025-02-18,7.0,9.0,L,7-9,,Maryland,True,593919
02/22/2025,William & Mary,19-7,11.0,19.0,12.0,31.0,33.0,27.0,13.0,10.0,10.0,6.0,3.0,,,1.0,17.0,251,Georgetown,2025,1,1,WLA,2025-02-22,19.0,7.0,W,19-7,,William & Mary,False,593919
02/25/2025,Johns Hopkins,10-19,16.0,10.0,7.0,17.0,23.0,16.0,20.0,27.0,13.0,1.0,,,,,12.0,251,Georgetown,2025,1,1,WLA,2025-02-25,10.0,19.0,L,10-19,,Johns Hopkins,False,593919
03/01/2025,Lehigh,14-8,14.0,14.0,4.0,18.0,35.0,24.0,4.0,9.0,3.0,6.0,2.0,,2.0,,17.0,251,Georgetown,2025,1,1,WLA,2025-03-01,14.0,8.0,W,14-8,,Lehigh,False,593919
03/05/2025,@ Loyola Maryland,10-14,15.0,10.0,3.0,13.0,25.0,17.0,15.0,14.0,7.0,2.0,1.0,,1.0,3.0,12.0,251,Georgetown,2025,1,1,WLA,2025-03-05,10.0,14.0,L,10-14,,Loyola Maryland,True,593919
03/08/2025,@ Delaware,20-14,18.0,20.0,7.0,27.0,36.0,29.0,13.0,15.0,4.0,2.0,2.0,,3.0,1.0,28.0,251,Georgetown,2025,1,1,WLA,2025-03-08,20.0,14.0,W,20-14,,Delaware,True,593919
03/21/2025,Cincinnati,16-11,11.0,16.0,10.0,26.0,33.0,28.0,17.0,17.0,7.0,11.0,5.0,,,1.0,20.0,251,Georgetown,2025,1,1,WLA,2025-03-21,16.0,11.0,W,16-11,,Cincinnati,False,593919
03/29/2025,@ Denver,13-16,24.0,13.0,8.0,21.0,34.0,28.0,13.0,16.0,6.0,9.0,3.0,,3.0,1.0,13.0,251,Georgetown,2025,1,1,WLA,2025-03-29,13.0,16.0,L,13-16,,Denver,True,593919
04/02/2025,Villanova,13-9,12.0,13.0,8.0,21.0,30.0,20.0,19.0,15.0,12.0,5.0,3.0,,1.0,3.0,16.0,251,Georgetown,2025,1,1,WLA,2025-04-02,13.0,9.0,W,13-9,,Villanova,False,593919
04/05/2025,@ Xavier,22-11,16.0,22.0,14.0,36.0,37.0,33.0,16.0,14.0,10.0,9.0,4.0,,2.0,3.0,19.0,251,Georgetown,2025,1,1,WLA,2025-04-05,22.0,11.0,W,22-11,,Xavier,True,593919
04/09/2025,James Madison,11-16,11.0,11.0,8.0,19.0,33.0,29.0,20.0,14.0,15.0,6.0,1.0,,1.0,2.0,13.0,251,Georgetown,2025,1,1,WLA,2025-04-09,11.0,16.0,L,11-16,,James Madison,False,593919
04/12/2025,Butler,17-6,10.0,17.0,11.0,28.0,38.0,26.0,20.0,13.0,17.0,8.0,4.0,,1.0,,18.0,251,Georgetown,2025,1,1,WLA,2025-04-12,17.0,6.0,W,17-6,,Butler,False,593919
04/19/2025,Marquette,14-13,10.0,14.0,8.0,22.0,26.0,22.0,12.0,19.0,11.0,3.0,2.0,,,1.0,17.0,251,Georgetown,2025,1,1,WLA,2025-04-19,14.0,13.0,W,14-13,,Marquette,False,593919
04/26/2025,@ UConn,9-15,12.0,9.0,4.0,13.0,30.0,20.0,19.0,21.0,5.0,6.0,4.0,,1.0,4.0,12.0,251,Georgetown,2025,1,1,WLA,2025-04-26,9.0,15.0,L,9-15,,UConn,True,593919
05/01/2025,"Denver @ Villanova, Pa.",9-20,11.0,9.0,4.0,13.0,33.0,21.0,15.0,23.0,8.0,12.0,4.0,,4.0,2.0,21.0,251,Georgetown,2025,1,1,WLA,2025-05-01,9.0,20.0,L,9-20,,Denver,True,593919
02/15/2025,UAlbany,18-6,9.0,18.0,12.0,30.0,33.0,26.0,22.0,9.0,9.0,5.0,2.0,,,,14.0,275,Harvard,2025,1,1,WLA,2025-02-15,18.0,6.0,W,18-6,,UAlbany,False,593921
02/21/2025,@ Drexel,12-14,32.0,12.0,5.0,17.0,35.0,22.0,17.0,10.0,9.0,7.0,4.0,,2.0,4.0,15.0,275,Harvard,2025,1,1,WLA,2025-02-21,12.0,14.0,L,12-14,,Drexel,True,593921
02/23/2025,@ Navy,11-9,19.0,11.0,7.0,18.0,30.0,22.0,24.0,10.0,11.0,1.0,1.0,,2.0,2.0,7.0,275,Harvard,2025,1,1,WLA,2025-02-23,11.0,9.0,W,11-9,,Navy,True,593921
02/26/2025,UConn,13-12 (1),10.0,13.0,6.0,19.0,35.0,21.0,29.0,22.0,9.0,10.0,5.0,,3.0,3.0,16.0,275,Harvard,2025,1,1,WLA,2025-02-26,13.0,12.0,W,13-12 (1),1.0,UConn,False,593921
03/08/2025,@ Princeton,6-20,26.0,6.0,1.0,7.0,24.0,17.0,12.0,12.0,11.0,3.0,2.0,,2.0,2.0,13.0,275,Harvard,2025,1,1,WLA,2025-03-08,6.0,20.0,L,6-20,,Princeton,True,593921
03/11/2025,@ Holy Cross,12-7,32.0,12.0,7.0,19.0,39.0,22.0,19.0,8.0,8.0,9.0,3.0,,2.0,3.0,5.0,275,Harvard,2025,1,1,WLA,2025-03-11,12.0,7.0,W,12-7,,Holy Cross,True,593921
03/16/2025,@ Dartmouth,14-8,1.0,14.0,9.0,23.0,33.0,25.0,22.0,8.0,23.0,3.0,1.0,,1.0,1.0,6.0,275,Harvard,2025,1,1,WLA,2025-03-16,14.0,8.0,W,14-8,,Dartmouth,True,593921
03/19/2025,@ Notre Dame,6-8,19.0,6.0,6.0,12.0,28.0,20.0,18.0,15.0,12.0,3.0,,,2.0,1.0,9.0,275,Harvard,2025,1,1,WLA,2025-03-19,6.0,8.0,L,6-8,,Notre Dame,True,593921
03/24/2025,Bryant,23-12,15.0,23.0,9.0,32.0,36.0,29.0,15.0,16.0,12.0,12.0,10.0,,,2.0,26.0,275,Harvard,2025,1,1,WLA,2025-03-24,23.0,12.0,W,23-12,,Bryant,False,593921
03/29/2025,@ Brown,10-12,,10.0,4.0,14.0,30.0,22.0,15.0,12.0,6.0,8.0,4.0,,1.0,1.0,13.0,275,Harvard,2025,1,1,WLA,2025-03-29,10.0,12.0,L,10-12,,Brown,True,593921
04/05/2025,Penn,10-8,10.0,10.0,9.0,19.0,30.0,21.0,17.0,17.0,12.0,4.0,,,1.0,2.0,12.0,275,Harvard,2025,1,1,WLA,2025-04-05,10.0,8.0,W,10-8,,Penn,False,593921
04/12/2025,@ Cornell,12-13,16.0,12.0,8.0,20.0,22.0,20.0,8.0,10.0,4.0,6.0,3.0,,1.0,2.0,15.0,275,Harvard,2025,1,1,WLA,2025-04-12,12.0,13.0,L,12-13,,Cornell,True,593921
04/19/2025,Yale,9-14,17.0,9.0,8.0,17.0,23.0,17.0,17.0,5.0,9.0,3.0,1.0,,4.0,2.0,3.0,275,Harvard,2025,1,1,WLA,2025-04-19,9.0,14.0,L,9-14,,Yale,False,593921
04/22/2025,New Hampshire,20-4,18.0,20.0,15.0,35.0,32.0,26.0,20.0,19.0,15.0,5.0,3.0,,,7.0,24.0,275,Harvard,2025,1,1,WLA,2025-04-22,20.0,4.0,W,20-4,,New Hampshire,False,593921
04/26/2025,Columbia,18-4,8.0,18.0,6.0,24.0,38.0,28.0,21.0,15.0,10.0,10.0,5.0,,,3.0,18.0,275,Harvard,2025,1,1,WLA,2025-04-26,18.0,4.0,W,18-4,,Columbia,False,593921
